id,Tract,Boroughs,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,Crime_Rate
36005020200,202,Bronx,0.56,0.16,43750.00,0.67,0.09,0.18,0.13,0.02,0.23,0.47,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005020400,204,Bronx,0.58,0.09,51282.00,0.31,0.22,0.20,0.17,0.00,0.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005020501,205.01,Bronx,0.53,0.17,23904.00,0.47,0.14,0.09,0.37,0.04,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005020502,205.02,Bronx,0.53,0.23,22519.00,0.37,0.13,0.15,0.41,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005020601,206.01,Bronx,0.73,0.16,51300.00,0.50,0.19,0.19,0.14,0.02,0.33,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005020900,209,Bronx,0.63,0.07,32025.00,0.43,0.12,0.11,0.28,0.00,0.02,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021001,210.01,Bronx,0.59,0.16,49240.00,0.54,0.14,0.07,0.59,0.00,0.04,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005021002,210.02,Bronx,0.73,0.20,44474.00,0.51,0.15,0.08,0.64,0.00,0.11,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005021100,211,Bronx,0.49,0.09,22780.00,0.31,0.22,0.13,0.46,0.00,0.00,0.41,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021200,212,Bronx,0.70,0.19,50839.00,0.64,0.11,0.11,0.41,0.00,0.24,0.27,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36005021301,213.01,Bronx,0.56,0.16,20500.00,0.26,0.12,0.11,0.23,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021302,213.02,Bronx,0.46,0.13,30075.00,0.50,0.14,0.12,0.46,0.00,0.01,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021501,215.01,Bronx,0.49,0.09,28622.00,0.42,0.19,0.12,0.26,0.00,0.03,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021502,215.02,Bronx,0.52,0.11,17664.00,0.28,0.22,0.09,0.28,0.02,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021601,216.01,Bronx,0.60,0.15,24914.00,0.41,0.18,0.24,0.23,0.00,0.04,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021602,216.02,Bronx,0.65,0.16,43996.00,0.38,0.12,0.17,0.44,0.04,0.22,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005021700,217,Bronx,0.60,0.10,20923.00,0.45,0.19,0.10,0.44,0.02,0.00,0.45,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36005021800,218,Bronx,0.55,0.13,30802.00,0.54,0.23,0.12,0.30,0.00,0.10,0.48,4.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.01
36005021900,219,Bronx,0.63,0.13,29271.00,0.36,0.10,0.18,0.17,0.00,0.00,0.65,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.04
36005022000,220,Bronx,0.53,0.08,23750.00,0.33,0.20,0.14,0.20,0.02,0.08,0.59,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.02
36005022101,221.01,Bronx,0.50,0.09,26875.00,0.41,0.12,0.15,0.20,0.04,0.01,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36005022102,221.02,Bronx,0.46,0.13,17978.00,0.35,0.24,0.23,0.21,0.00,0.01,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022200,222,Bronx,0.52,0.11,35994.00,0.65,0.15,0.22,0.21,0.04,0.13,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.02
36005022300,223,Bronx,0.58,0.14,29535.00,0.43,0.15,0.18,0.40,0.04,0.02,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022401,224.01,Bronx,0.63,0.16,41101.00,0.46,0.18,0.27,0.18,0.02,0.09,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022403,224.03,Bronx,0.64,0.13,29531.00,0.48,0.15,0.32,0.12,0.02,0.02,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022404,224.04,Bronx,0.65,0.17,43119.00,0.55,0.08,0.44,0.26,0.00,0.07,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022500,225,Bronx,0.48,0.09,31309.00,0.34,0.14,0.13,0.34,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022701,227.01,Bronx,0.60,0.10,29000.00,0.47,0.17,0.10,0.35,0.00,0.01,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022702,227.02,Bronx,0.66,0.14,30905.00,0.45,0.18,0.19,0.41,0.02,0.01,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022703,227.03,Bronx,0.60,0.09,45465.00,0.45,0.11,0.19,0.26,0.00,0.14,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022800,228,Bronx,0.59,0.12,44601.00,0.36,0.12,0.25,0.21,0.02,0.17,0.36,3.00,0.00,0.00,1.00,0.00,3.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00
36005022901,229.01,Bronx,0.58,0.11,24365.00,0.42,0.15,0.12,0.40,0.04,0.01,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005022902,229.02,Bronx,0.45,0.07,22953.00,0.40,0.24,0.16,0.33,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023000,230,Bronx,0.54,0.15,52292.00,0.50,0.17,0.36,0.08,0.05,0.09,0.44,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36005023100,231,Bronx,0.55,0.12,28988.00,0.30,0.22,0.19,0.47,0.00,0.00,0.34,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.02
36005023200,232,Bronx,0.53,0.13,46929.00,0.51,0.17,0.33,0.02,0.02,0.07,0.58,12.00,0.00,0.00,3.00,0.00,0.00,3.00,10.00,0.00,1.00,0.00,0.00,0.01
36005023301,233.01,Bronx,0.59,0.12,28402.00,0.33,0.18,0.09,0.31,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023302,233.02,Bronx,0.52,0.14,23000.00,0.46,0.16,0.19,0.27,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023501,235.01,Bronx,0.56,0.07,30492.00,0.36,0.13,0.10,0.13,0.00,0.01,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023502,235.02,Bronx,0.61,0.19,23795.00,0.46,0.16,0.16,0.26,0.00,0.01,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023600,236,Bronx,0.53,0.13,36563.00,0.26,0.11,0.28,0.12,0.00,0.04,0.55,3.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,0.01
36005023702,237.02,Bronx,0.61,0.09,28824.00,0.14,0.17,0.06,0.16,0.02,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36005023703,237.03,Bronx,0.47,0.05,29926.00,0.33,0.16,0.14,0.21,0.02,0.02,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36005023704,237.04,Bronx,0.48,0.14,20263.00,0.57,0.16,0.11,0.31,0.04,0.01,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005023800,238,Bronx,0.49,0.11,51917.00,0.36,0.17,0.25,0.18,0.00,0.03,0.55,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.01
36005023900,239,Bronx,0.47,0.11,21613.00,0.43,0.15,0.07,0.23,0.04,0.02,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005024000,240,Bronx,0.43,0.10,33234.00,0.65,0.16,0.17,0.22,0.00,0.00,0.61,0.00,0.00,0.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.01
36005024100,241,Bronx,0.45,0.08,20469.00,0.37,0.23,0.08,0.30,0.05,0.01,0.59,4.00,0.00,0.00,3.00,2.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.01
36005024300,243,Bronx,0.52,0.12,21451.00,0.58,0.21,0.10,0.29,0.02,0.05,0.55,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.01
36005024400,244,Bronx,0.53,0.15,62452.00,0.63,0.09,0.47,0.06,0.00,0.04,0.43,3.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,0.01
36005024501,245.01,Bronx,0.60,0.12,26324.00,0.54,0.25,0.12,0.33,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005024502,245.02,Bronx,0.63,0.09,26746.00,0.50,0.28,0.10,0.35,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005024600,246,Bronx,0.76,0.25,63750.00,0.40,0.06,0.50,0.07,0.00,0.15,0.28,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005024700,247,Bronx,0.58,0.10,41271.00,0.49,0.13,0.12,0.56,0.00,0.02,0.30,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
36005024800,248,Bronx,0.69,0.26,67102.00,0.30,0.11,0.59,0.07,0.00,0.11,0.24,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
36005024900,249,Bronx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,NA
36005025000,250,Bronx,0.62,0.24,50451.00,0.36,0.08,0.62,0.01,0.00,0.12,0.26,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.01
36005025100,251,Bronx,0.68,0.12,32724.00,0.50,0.14,0.15,0.25,0.02,0.08,0.52,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.01
36005025200,252,Bronx,0.71,0.20,61875.00,0.46,0.13,0.52,0.09,0.00,0.12,0.28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005025300,253,Bronx,0.55,0.10,30131.00,0.33,0.21,0.09,0.21,0.04,0.04,0.63,1.00,1.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00,0.00,0.01
36005025400,254,Bronx,0.66,0.20,46719.00,0.55,0.06,0.69,0.03,0.04,0.10,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
36005025500,255,Bronx,0.61,0.12,20972.00,0.45,0.20,0.09,0.25,0.00,0.01,0.65,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36005025600,256,Bronx,0.62,0.19,41797.00,0.52,0.21,0.40,0.19,0.00,0.07,0.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.01
36005025700,257,Bronx,0.72,0.16,27545.00,0.48,0.25,0.09,0.26,0.00,0.00,0.64,7.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.01
36005026100,261,Bronx,0.84,0.27,67232.00,0.50,0.06,0.11,0.54,0.00,0.02,0.33,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
36005026300,263,Bronx,0.66,0.18,29167.00,0.43,0.14,0.13,0.19,0.04,0.02,0.64,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.01
36005026400,264,Bronx,0.66,0.18,73838.00,0.46,0.10,0.49,0.09,0.00,0.07,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005026500,265,Bronx,0.59,0.14,33284.00,0.40,0.13,0.12,0.15,0.00,0.13,0.61,3.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,0.02
36005026601,266.01,Bronx,0.76,0.27,51726.00,0.73,0.14,0.62,0.03,0.00,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005026602,266.02,Bronx,0.66,0.24,43909.00,0.28,0.14,0.57,0.06,0.02,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005026701,267.01,Bronx,0.68,0.13,36964.00,0.34,0.13,0.16,0.09,0.02,0.20,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005026702,267.02,Bronx,0.60,0.15,34341.00,0.45,0.20,0.15,0.18,0.00,0.03,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005026900,269,Bronx,0.62,0.15,34750.00,0.56,0.18,0.17,0.13,0.02,0.08,0.62,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,0.00,0.01
36005027300,273,Bronx,0.58,0.12,36656.00,0.27,0.20,0.15,0.22,0.02,0.02,0.60,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.01
36005027401,274.01,Bronx,0.71,0.24,76477.00,0.58,0.12,0.94,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005027402,274.02,Bronx,0.64,0.29,71846.00,0.39,0.04,0.85,0.04,0.00,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005027600,276,Bronx,0.41,0.11,54167.00,0.64,0.47,0.40,0.48,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.31
36005027700,277,Bronx,0.56,0.13,30855.00,0.52,0.13,0.12,0.23,0.00,0.02,0.64,2.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.01
36005027900,279,Bronx,0.76,0.21,56538.00,0.27,0.15,0.33,0.20,0.05,0.04,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.01
36005028100,281,Bronx,0.80,0.37,59461.00,0.49,0.09,0.53,0.21,0.02,0.01,0.24,4.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,5.00,0.00,0.00,0.00
36005028300,283,Bronx,0.53,0.17,29643.00,0.44,0.12,0.16,0.28,0.02,0.00,0.54,1.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00,1.00,0.01
36005028400,284,Bronx,0.85,0.19,96094.00,0.36,0.00,0.17,0.39,0.02,0.03,0.41,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.05
36005028500,285,Bronx,0.75,0.19,48681.00,0.36,0.07,0.66,0.03,0.00,0.08,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005028600,286,Bronx,0.63,0.26,53191.00,0.12,0.11,0.74,0.01,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005028700,287,Bronx,0.63,0.16,49476.00,0.60,0.12,0.42,0.14,0.02,0.08,0.37,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,1.00,1.00,0.00,0.00,0.02
36005028800,288,Bronx,0.66,0.27,74306.00,0.66,0.06,0.77,0.02,0.00,0.14,0.08,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.01
36005028900,289,Bronx,0.65,0.21,43672.00,0.37,0.11,0.42,0.06,0.02,0.07,0.46,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.01
36005029301,293.01,Bronx,0.69,0.39,106563.00,0.60,0.09,0.83,0.05,0.00,0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005029302,293.02,Bronx,0.71,0.30,94652.00,0.35,0.06,0.75,0.07,0.00,0.04,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005029500,295,Bronx,0.70,0.21,95250.00,0.29,0.06,0.59,0.12,0.00,0.11,0.18,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36005029600,296,Bronx,0.66,0.12,50286.00,0.63,0.10,0.41,0.20,0.00,0.24,0.17,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.03
36005029700,297,Bronx,0.69,0.33,92869.00,0.32,0.08,0.80,0.06,0.00,0.02,0.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,0.01
36005030000,300,Bronx,0.76,0.19,47851.00,0.57,0.07,0.50,0.04,0.00,0.12,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005030100,301,Bronx,0.84,0.58,81500.00,0.00,0.04,0.71,0.08,0.00,0.03,0.19,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,0.01
36005030200,302,Bronx,0.71,0.23,53570.00,0.43,0.13,0.10,0.67,0.02,0.01,0.22,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005030701,307.01,Bronx,0.66,0.30,81061.00,0.56,0.03,0.84,0.04,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005030900,309,Bronx,0.66,0.47,87464.00,0.00,0.07,0.85,0.08,0.00,0.03,0.04,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02
36005031000,310,Bronx,0.80,0.35,99688.00,0.45,0.08,0.47,0.18,0.00,0.15,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005031200,312,Bronx,0.63,0.22,60400.00,0.65,0.12,0.56,0.14,0.00,0.20,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005031400,314,Bronx,0.75,0.31,82083.00,0.52,0.11,0.60,0.11,0.00,0.17,0.13,1.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00
36005031600,316,Bronx,0.61,0.17,64702.00,0.22,0.07,0.42,0.15,0.00,0.11,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005031800,318,Bronx,0.72,0.27,52692.00,0.59,0.12,0.61,0.07,0.02,0.11,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005031900,319,Bronx,0.99,0.07,NA,0.66,0.20,0.80,0.10,0.00,0.03,0.08,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36005032300,323,Bronx,0.75,0.30,81914.00,0.77,0.09,0.71,0.10,0.00,0.14,0.06,1.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,0.00,1.00,0.00,0.00,0.01
36005032400,324,Bronx,0.65,0.14,28832.00,0.53,0.13,0.24,0.29,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005032600,326,Bronx,0.62,0.29,68603.00,0.56,0.11,0.58,0.12,0.00,0.09,0.21,1.00,1.00,1.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,1.00,0.01
36005032800,328,Bronx,0.56,0.13,37344.00,0.43,0.18,0.26,0.27,0.02,0.15,0.32,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
36005033000,330,Bronx,0.61,0.17,39018.00,0.29,0.14,0.39,0.20,0.00,0.02,0.39,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36005033201,332.01,Bronx,0.67,0.19,44602.00,0.43,0.13,0.30,0.20,0.05,0.03,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005033202,332.02,Bronx,0.65,0.21,40083.00,0.56,0.18,0.20,0.38,0.00,0.08,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005033400,334,Bronx,0.62,0.16,43864.00,0.09,0.10,0.25,0.32,0.00,0.04,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
36005033500,335,Bronx,0.75,0.25,87798.00,0.58,0.08,0.73,0.07,0.00,0.12,0.09,2.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,2.00,0.00,0.00,0.01
36005033600,336,Bronx,0.65,0.16,32355.00,0.47,0.13,0.18,0.45,0.00,0.01,0.36,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.01
36005033700,337,Bronx,0.68,0.22,81250.00,0.48,0.06,0.77,0.08,0.00,0.05,0.10,3.00,0.00,0.00,0.00,1.00,1.00,0.00,6.00,0.00,2.00,0.00,0.00,0.00
36005033800,338,Bronx,0.57,0.12,36667.00,0.54,0.18,0.12,0.48,0.02,0.03,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005034000,340,Bronx,0.58,0.15,37337.00,0.54,0.12,0.13,0.44,0.00,0.08,0.35,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,1.00,1.00,0.00,0.00,0.01
36005034200,342,Bronx,0.58,0.14,43250.00,0.68,0.16,0.16,0.51,0.00,0.08,0.26,2.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,1.00,0.00,0.00,0.01
36005034300,343,Bronx,0.56,0.27,70194.00,0.41,0.09,0.54,0.10,0.00,0.02,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.01
36005034400,344,Bronx,0.63,0.15,68750.00,0.51,0.12,0.26,0.35,0.02,0.11,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005034500,345,Bronx,0.66,0.25,62973.00,0.83,0.04,0.56,0.08,0.00,0.24,0.14,0.00,0.00,1.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36005034800,348,Bronx,0.56,0.16,36233.00,0.39,0.22,0.10,0.59,0.00,0.01,0.31,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,2.00,3.00,0.00
36005035000,350,Bronx,0.69,0.19,57292.00,0.73,0.23,0.11,0.73,0.00,0.05,0.10,1.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,2.00,0.01
36005035100,351,Bronx,0.76,0.13,70215.00,0.65,0.14,0.65,0.08,0.00,0.08,0.21,0.00,1.00,1.00,1.00,0.00,0.00,1.00,6.00,0.00,2.00,0.00,0.00,0.01
36005035600,356,Bronx,0.62,0.27,56845.00,0.29,0.16,0.06,0.71,0.00,0.05,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005035800,358,Bronx,0.56,0.16,66639.00,0.43,0.22,0.03,0.80,0.02,0.01,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36005035900,359,Bronx,0.59,0.14,20708.00,0.46,0.27,0.10,0.33,0.00,0.00,0.57,1.00,0.00,0.00,0.00,0.00,1.00,2.00,4.00,0.00,2.00,0.00,0.00,0.01
36005036000,360,Bronx,0.67,0.26,82895.00,0.65,0.13,0.22,0.48,0.04,0.07,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36005036100,361,Bronx,0.57,0.14,17380.00,0.24,0.31,0.08,0.25,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.01
36005036300,363,Bronx,0.45,0.11,19396.00,0.44,0.21,0.12,0.15,0.00,0.00,0.72,2.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36005036400,364,Bronx,0.61,0.20,45288.00,0.62,0.14,0.01,0.89,0.02,0.00,0.08,2.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.01
